Average Weekly Earning
343.9423076923077
343.9423076923077
1353.8461538461538
701.9230769230769
821.25
1403.8461538461538
40.5
592.6923076923077
109.78846153846153
4211.538461538462
1682.6923076923076
1367.3076923076924
36.34615384615385
92.5
631.7307692307693
264.90384615384613
1943.75
144.17307692307693
237.07692307692307
3034.230769230769
0.0
1191.826923076923
3860.576923076923
171.67307692307693
623.6538461538462
1087.9807692307693
315.86538461538464
0.0
983.6538461538462
540.4807692307693
1427.8846153846155
1649.5192307692307
561.5384615384615
2105.769230769231
1330.7692307692307
442.3076923076923
103.36538461538461
280.7692307692308
3509.6153846153848
554.5192307692307
807.2115384615385
3295.1923076923076
385.0
14038.461538461539
357.9807692307692
113.13461538461539
842.3076923076923
125.0
350.96153846153845
561.5384615384615
526.4423076923077
831.6346153846154
1754.8076923076924
386.0576923076923
2933.653846153846
1375.0
1052.8846153846155
1551.923076923077
1193.2692307692307
467.6923076923077
97.3076923076923
805.0
639.4230769230769
50.19230769230769
250.28846153846155
2456.730769230769
890.0
230.76923076923077
0.0
685.5769230769231
1010.1923076923077
39.80769230769231
762.1923076923077
1628.4615384615386
671.1538461538462
1388.4615384615386
17.307692307692307
549.2307692307693
694.9038461538462
881.1538461538462
1509.1346153846155
1252.3076923076924
1857.6923076923076
1187.9807692307693
1158.173076923077
1045.8653846153845
1684.6153846153845
1228.076923076923
3903.3653846153848
13.846153846153847
519.4230769230769
68.65384615384616
111.1923076923077
239.42307692307693
782.25
701.9230769230769
171.6346153846154
0.0
230.15384615384616
683.4807692307693
750.6730769230769
870.1923076923077
596.6346153846154
546.5576923076923
774.0
3509.6153846153848
456.25
1779.576923076923
1052.8846153846155
526.4423076923077
701.9230769230769
1518.173076923077
2632.2115384615386
624.7115384615385
83.65384615384616
771.6346153846154
891.4423076923077
265.38461538461536
10528.846153846154
692.3269230769231
484.3269230769231
456.25
772.1153846153846
518.0
1158.173076923077
378.0
525.0
1697.1153846153845
1754.8076923076924
842.3076923076923
34.26923076923077
1109.0384615384614
578.8461538461538
798.0769230769231
561.5384615384615
370.21153846153845
577.0192307692307
500.0
687.7884615384615
666.8269230769231
1137.8846153846155
1083.2692307692307
590.1923076923077
5615.384615384615
315.86538461538464
57.69230769230769
1052.8846153846155
71.92307692307692
2807.6923076923076
913.8461538461538
701.9230769230769
701.9230769230769
1396.1538461538462
479.2307692307692
105.96153846153847
945.0
1403.8461538461538
33.65384615384615
2379.8076923076924
2105.769230769231
219.23076923076923
77.53846153846153
701.9230769230769
673.9615384615385
495.28846153846155
1052.8846153846155
554.1346153846154
703.8461538461538
456.25
2105.769230769231
4913.461538461538
238.65384615384616
983.0769230769231
969.2307692307693
1766.3461538461538
3496.153846153846
247.15384615384616
1579.326923076923
1014.3461538461538
81.73076923076923
342.3076923076923
510.86538461538464
1053.4615384615386
134.6153846153846
170.76923076923077
2105.769230769231
118.46153846153847
758.0769230769231
3075.0
630.7692307692307
1754.8076923076924
3300.0
673.6153846153846
1816.4807692307693
526.4423076923077
417.78846153846155
562.6923076923077
982.6923076923077
1278.1923076923076
842.3076923076923
1403.8461538461538
1730.7692307692307
215.76923076923077
798.4615384615385
1754.8076923076924
2105.769230769231
0.0
835.2884615384615
533.4615384615385
701.9230769230769
343.0
456.25
114.42307692307692
408.6730769230769
293.84615384615387
526.4423076923077
365.0
52.88461538461539
7019.2307692307695
573.6538461538462
7019.2307692307695
1712.5
4162.5
127.5
673.0769230769231
1056.25
480.28846153846155
547.5
1519.2692307692307
660.8076923076923
1347.6923076923076
93.23076923076923
416.9423076923077
2036.5384615384614
233.07692307692307
469.6923076923077
751.0576923076923
1025.2307692307693
479.2307692307692
1193.2692307692307
1237.5
1579.326923076923
66.63461538461539
456.25
0.0
1789.9038461538462
281.34615384615387
526.4423076923077
631.7307692307693
737.0192307692307
337.5
3054.019230769231
742.5
819.2307692307693
968.6538461538462
842.3076923076923
1208.7884615384614
549.2307692307693
678.75
1123.076923076923
905.4807692307693
1825.0
1157.6923076923076
516.9230769230769
1465.3846153846155
1179.2307692307693
143.75
0.0
57.11538461538461
0.0
14.923076923076923
908.8461538461538
772.1153846153846
2105.769230769231
842.3076923076923
0.0
437.88461538461536
981.4423076923077
340.5769230769231
1292.9423076923076
2281.25
1187.5
526.4423076923077
106.90384615384616
93.28846153846153
21.53846153846154
701.9230769230769
